us diff,GForcesX_1,GForcesY_1,GForcesZ_1,Temp1,GForcesX_2,GForcesY_2,GForcesZ_2,Temp2
1945,-1.140137,0.935303,1.385254,23.027060,-1.059326,-0.000000,1.336426,26.697647
4129,-1.143066,0.937988,1.388916,23.074118,-1.066895,-0.000000,1.341309,26.650589
10918,-1.150146,0.939697,1.381836,23.074118,-1.058105,-0.000000,1.340332,26.697647
1834,-1.143799,0.936768,1.387939,23.074118,-1.052734,-0.000000,1.333984,26.603529
1808,-1.138672,0.938232,1.383789,23.121176,-1.058594,-0.012695,1.343994,26.650589
12758,-1.147949,0.939697,1.391113,23.027060,-1.059814,-0.000000,1.324951,26.603529
1864,-1.151611,0.935059,1.382080,22.980000,-1.062744,-0.140625,1.341797,26.650589
1907,-1.145020,0.941895,1.377686,22.980000,-1.058594,-0.131348,1.333496,26.650589
1893,-1.153320,0.942871,1.385742,23.121176,-1.057129,-0.000000,1.331787,26.697647
1817,-1.143799,0.936523,1.388672,23.027060,-1.065430,-0.000000,1.340576,26.603529
2498,-1.147217,0.935059,1.384521,23.027060,-1.060303,-0.063721,1.329346,26.650589
1872,-1.141846,0.941895,1.383301,22.227058,-1.058105,-0.027832,1.341064,26.744705
2063,-1.149414,0.947998,1.385010,23.027060,-1.057129,-0.129150,1.345459,26.603529
1870,-1.147705,0.944336,1.383545,23.027060,-1.055664,-0.167725,1.339111,26.650589
1820,-1.142822,0.938477,1.377441,22.227058,-1.055420,-0.004150,1.339844,26.556471
2525,-1.143799,0.943115,1.383057,23.027060,-1.059082,-0.233154,1.338867,26.603529
1959,-1.140137,0.942383,1.386963,23.121176,-1.061523,-0.106201,1.339111,26.650589
2002,-1.147461,0.940918,1.389648,23.027060,-1.058594,-0.000000,1.336182,26.697647
1887,-1.149170,0.937988,1.385010,23.074118,-1.060303,-0.082031,1.334717,27.450588
1990,-1.143799,0.931641,1.389893,23.074118,-1.056152,-0.106689,1.337402,26.603529
1845,-1.141357,0.939209,1.380615,23.074118,-1.055420,-0.121338,1.339600,25.991764
3353,-1.146973,0.940918,1.384766,23.074118,-1.061768,-0.152344,1.337646,26.603529
1840,-1.150391,0.941162,1.383545,22.227058,-1.057129,-0.000000,1.329834,27.450588
2547,-1.145020,0.940674,1.386963,23.074118,-1.061768,-0.022705,1.336182,25.991764
1870,-1.150391,0.941895,1.388916,23.168236,-1.054932,-0.230225,1.333496,26.650589
3001,-1.149658,0.938232,1.378662,23.074118,-1.061768,-0.089844,1.341553,27.450588
2299,-1.145752,0.943115,1.387695,23.074118,-1.054932,-0.191406,1.332764,26.697647
2999,-1.147217,0.943115,1.376709,23.074118,-1.058594,-0.097168,1.328369,26.650589
1890,-1.143555,0.936035,1.395752,22.980000,-1.060059,-0.152100,1.338379,26.603529
2928,-1.144287,0.934814,1.385498,23.074118,-1.055664,-0.008301,1.336670,26.650589
2047,-1.142334,0.939697,1.386475,23.121176,-1.059326,-0.000000,1.322021,26.650589
2136,-1.143555,0.941895,1.382080,23.074118,-1.063477,-0.031250,1.338379,26.697647
1891,-1.145996,0.934082,1.387207,23.121176,-1.065674,-0.000000,1.339600,26.603529
1949,-1.149658,0.931641,1.382812,22.980000,-1.061279,-0.134033,1.335938,26.697647
2793,-1.143066,0.940186,1.385010,23.027060,-1.057861,-0.060059,1.333252,27.450588
1922,-1.145752,0.941650,1.390625,23.121176,-1.052246,-0.124023,1.332520,26.603529
2100,-1.145996,0.937500,1.383057,22.980000,-1.053955,-0.057617,1.324707,26.603529
1906,-1.146240,0.937744,1.384277,23.074118,-1.060303,-0.025391,1.330811,26.603529
2535,-1.142578,0.941650,1.379883,23.121176,-1.054688,-0.051025,1.339844,26.556471
1901,-1.144775,0.938232,1.396484,23.074118,-1.059326,-0.090088,1.333740,26.697647
1932,-1.144775,0.938477,1.386230,23.121176,-1.059570,-0.072510,1.343750,26.650589
2659,-1.144775,0.941406,1.382324,23.121176,-1.059326,-0.092041,1.337158,27.450588
1834,-1.143066,0.944336,1.382324,23.074118,-1.057129,-0.183350,1.340576,26.556471
2030,-1.143311,0.930908,1.385010,22.885883,-1.057129,-0.123779,1.335205,26.603529
1862,-1.147949,0.935059,1.377197,22.980000,-1.058105,-0.084717,1.325195,26.697647
2150,-1.140625,0.936768,1.382080,22.980000,-1.054443,-0.181885,1.333496,26.650589
1909,-1.143066,0.939209,1.378418,22.980000,-1.058105,-0.207275,1.333984,26.650589
2071,-1.148926,0.942139,1.389648,22.980000,-1.061279,-0.166016,1.337158,26.603529
5674,-1.146484,0.940430,1.381592,23.074118,-1.056396,-0.076904,1.325195,26.509413
2086,-1.148926,0.942383,1.388916,23.027060,-1.057129,-0.153320,1.324951,26.650589
1846,-1.147705,0.939941,1.389160,23.074118,-1.056396,-0.192871,1.345215,26.650589
1953,-1.144287,0.935547,1.389160,23.121176,-1.060547,-0.200195,1.335938,26.603529
1946,-1.142334,0.937744,1.374512,23.074118,-1.056641,-0.097412,1.324951,27.450588
1903,-1.145996,0.942139,1.380615,22.980000,-1.059814,-0.301025,1.331055,27.450588
2158,-1.144775,0.940186,1.384277,23.685883,-1.062744,-0.145020,1.343994,26.603529
1832,-1.143311,0.940430,1.382324,22.980000,-1.062988,-0.176270,1.341553,26.556471
2678,-1.138916,0.933350,1.387695,23.121176,-1.057861,-0.000000,1.338379,26.556471
1829,-1.144775,0.942139,1.395996,23.027060,-1.058105,-0.203613,1.338135,26.556471
2016,-1.149414,0.939697,1.377197,22.980000,-1.057129,-0.152100,1.333252,26.556471
1976,-1.147461,0.940430,1.388672,23.168236,-1.057861,-0.002686,1.334473,26.603529
2176,-1.149414,0.940918,1.380859,23.074118,-1.056641,-0.144531,1.333252,26.650589
1836,-1.148193,0.939941,1.391357,23.121176,-1.063721,-0.039795,1.330078,26.603529
2591,-1.140137,0.935791,1.379639,23.121176,-1.058594,-0.000000,1.331055,26.650589
1844,-1.145508,0.940918,1.385498,23.168236,-1.052979,-0.000000,1.333008,26.509413
1993,-1.141846,0.941162,1.386719,23.027060,-1.052002,-0.000000,1.337891,26.603529
4861,-1.147705,0.942627,1.389648,23.027060,-1.061035,-0.000000,1.339844,26.509413
1952,-1.142578,0.939697,1.388672,23.074118,-1.058838,-0.000000,1.337158,26.650589
1879,-1.144531,0.940674,1.380615,22.227058,-1.057129,-0.000000,1.335693,26.556471
2147,-1.152344,0.935303,1.389404,23.027060,-1.055908,-0.000000,1.340088,26.650589
1863,-1.145752,0.941650,1.378662,23.027060,-1.057861,-0.000000,1.334473,26.697647
2244,-1.146729,0.939453,1.381348,22.980000,-1.058105,-0.000000,1.335693,26.556471
1888,-1.148438,0.946045,1.385742,22.980000,-1.059082,-0.000000,1.338379,26.603529
1897,-1.145752,0.943115,1.384277,23.685883,-1.064209,-0.000000,1.329834,26.603529
2388,-1.141846,0.943359,1.381836,23.027060,-1.064453,-0.000000,1.339111,26.650589
1898,-1.143066,0.936768,1.384766,23.074118,-1.055420,-0.000000,1.339355,26.603529
2490,-1.146729,0.938477,1.376221,23.074118,-1.056396,-0.000000,1.334961,26.556471
2078,-1.145020,0.933838,1.383057,23.027060,-1.060303,-0.043945,1.336670,26.603529
2777,-1.144043,0.937256,1.388672,23.074118,-1.059326,-0.000000,1.336182,26.697647
1824,-1.143311,0.943359,1.383301,23.027060,-1.059570,-0.039062,1.335449,26.603529
1983,-1.143066,0.943604,1.386475,23.027060,-1.054443,-0.080566,1.331299,26.603529
1907,-1.148682,0.944824,1.392334,23.027060,-1.058105,-0.006592,1.334473,26.556471
1863,-1.145020,0.938477,1.379395,23.027060,-1.057861,-0.044434,1.338135,26.556471
1837,-1.141113,0.940430,1.389160,23.074118,-1.062988,-0.091309,1.336426,26.650589
1948,-1.143555,0.936035,1.384033,23.027060,-1.073730,-0.000000,1.335693,26.556471
2360,-1.148682,0.939453,1.386719,23.027060,-1.056396,-0.001709,1.331787,26.650589
1895,-1.152100,0.937500,1.386475,23.074118,-1.052490,-0.000000,1.344727,26.650589
2407,-1.146484,0.937500,1.386475,22.980000,-1.059814,-0.000000,1.332764,26.697647
1839,-1.150391,0.942383,1.388184,23.027060,-1.061523,-0.000000,1.357666,25.991764
2600,-1.141846,0.936035,1.389404,23.027060,-1.057861,-0.142578,1.334961,26.603529
1929,-1.145996,0.931885,1.390625,22.980000,-1.062012,-0.281006,1.327393,26.697647
2112,-1.138184,0.936768,1.382080,23.168236,-1.059814,-0.209717,1.333984,26.650589
1881,-1.143066,0.943604,1.382568,23.027060,-1.060303,-0.108887,1.340088,26.603529
2553,-1.144043,0.942871,1.381836,22.980000,-1.055664,-0.077637,1.330811,26.650589
1996,-1.148438,0.939941,1.383301,23.074118,-1.062744,-0.043213,1.329346,26.603529
1979,-1.146973,0.944580,1.383789,22.227058,-1.064209,-0.000000,1.330811,26.650589
1929,-1.144531,0.939453,1.386475,23.027060,-1.061768,-0.205811,1.333496,26.650589
2207,-1.145752,0.939453,1.388184,23.074118,-1.053955,-0.081543,1.330322,26.650589
1896,-1.142334,0.943359,1.397461,23.027060,-1.058350,-0.101318,1.334717,26.556471
2054,-1.144287,0.937988,1.396729,23.027060,-1.055420,-0.051758,1.334473,26.650589
2429,-1.142822,0.941162,1.393311,22.980000,-1.058350,-0.073486,1.342773,26.509413
1923,-1.150879,0.935303,1.388916,23.074118,-1.059082,-0.000000,1.332275,26.603529
2068,-1.150879,0.935303,1.375977,23.027060,-1.055908,-0.000000,1.329834,26.603529
1944,-1.145020,0.940918,1.381836,22.980000,-1.060059,-0.005615,1.336182,26.556471
2287,-1.146973,0.938721,1.380859,22.980000,-1.062256,-0.000000,1.335205,26.603529
1923,-1.144531,0.939453,1.393311,23.121176,-1.064209,-0.000000,1.324463,26.603529
1985,-1.142822,0.938721,1.390869,23.074118,-1.059570,-0.000000,1.332031,26.650589
2413,-1.142334,0.942139,1.395264,23.121176,-1.062988,-0.000000,1.335205,26.556471
1850,-1.144775,0.944092,1.385742,23.074118,-1.063477,-0.000000,1.323975,26.556471
2090,-1.146240,0.944092,1.386963,23.074118,-1.062012,-0.000000,1.340820,26.556471
2121,-1.148438,0.940674,1.382324,23.121176,-1.053467,-0.000000,1.322754,26.556471
2012,-1.146240,0.936768,1.379395,23.027060,-1.058350,-0.006104,1.346191,26.650589
1923,-1.144287,0.937744,1.386963,23.027060,-1.055664,-0.000000,1.331055,26.697647
2044,-1.143555,0.943604,1.387939,23.027060,-1.059814,-0.000000,1.335449,26.603529
2416,-1.145020,0.942139,1.386230,23.074118,-1.054932,-0.000000,1.332764,26.697647
1928,-1.146973,0.938965,1.384033,23.027060,-1.057861,-0.000000,1.328613,26.697647
2228,-1.141113,0.938965,1.385986,22.227058,-1.059814,-0.124756,1.331055,26.650589
1987,-1.140625,0.941406,1.385986,23.027060,-1.063232,-0.039795,1.333740,26.697647
2798,-1.144287,0.933838,1.389160,23.074118,-1.064697,-0.040283,1.340820,26.603529
1860,-1.147949,0.936768,1.385498,23.074118,-1.058838,-0.000000,1.334961,26.650589
1927,-1.144287,0.943115,1.392578,23.074118,-1.056396,-0.000000,1.333252,26.603529
1908,-1.146484,0.929932,1.380615,23.168236,-1.058838,-0.000000,1.339600,26.650589
1819,-1.141357,0.937988,1.390137,23.074118,-1.058838,-0.015625,1.330811,26.603529
2434,-1.141846,0.943848,1.379150,23.027060,-1.056152,-0.038574,1.334229,26.603529
1929,-1.137939,0.943604,1.384521,22.980000,-1.056641,-0.000000,1.351074,26.650589
1973,-1.144043,0.936523,1.378418,23.027060,-1.062500,-0.158936,1.329834,26.603529
1799,-1.144775,0.944824,1.385254,23.027060,-1.055176,-0.000000,1.336426,26.697647
2119,-1.145020,0.939697,1.391113,22.980000,-1.048584,-0.000000,1.336182,26.603529
1934,-1.150879,0.932129,1.385498,22.227058,-1.052734,-0.000000,1.330811,26.556471
2218,-1.143311,0.943115,1.384766,22.227058,-1.061035,-0.000000,1.332520,26.509413
1869,-1.142578,0.939453,1.388184,23.121176,-1.052246,-0.038330,1.331543,26.556471
2542,-1.141846,0.931641,1.382568,23.027060,-1.052979,-0.000000,1.340820,26.603529
1867,-1.141846,0.934814,1.383789,23.027060,-1.057861,-0.000000,1.336182,26.650589
2024,-1.142822,0.942627,1.395020,22.227058,-1.056641,-0.000000,1.332520,26.697647
2036,-1.144043,0.941162,1.390625,23.074118,-1.059814,-0.000000,1.333740,26.509413
1981,-1.144287,0.939453,1.377686,23.027060,-1.054688,-0.000000,1.335449,26.650589
1878,-1.139404,0.935547,1.394043,23.074118,-1.048340,-0.000000,1.339844,26.603529
1879,-1.144043,0.939697,1.378174,23.074118,-1.062256,-0.000000,1.335938,26.556471
2371,-1.142090,0.933105,1.382324,23.074118,-1.048584,-0.000000,1.342773,26.556471
1827,-1.145264,0.929688,1.382080,22.980000,-1.061035,-0.000000,1.313965,26.650589
2799,-1.149658,0.939209,1.391357,23.121176,-1.056641,-0.000000,1.333740,26.603529
2192,-1.143799,0.936523,1.384521,23.027060,-1.060303,-0.015625,1.328613,26.650589
2663,-1.149170,0.935547,1.382568,22.980000,-1.059326,-0.146973,1.333008,26.603529
2370,-1.150391,0.938721,1.388184,23.027060,-1.061035,-0.106689,1.335449,26.603529
2672,-1.149658,0.938721,1.385742,22.980000,-1.053711,-0.000000,1.332031,26.603529
2647,-1.143066,0.939209,1.386230,23.074118,-1.050781,-0.000000,1.338623,26.650589
2809,-1.146973,0.944092,1.381592,23.027060,-1.059082,-0.029297,1.329590,26.650589
1885,-1.145020,0.944092,1.381592,23.074118,-1.051514,-0.029297,1.336914,26.603529
1922,-1.149170,0.936523,1.388672,22.980000,-1.053467,-0.110596,1.334717,26.556471
5582,-1.144287,0.945068,1.391113,23.074118,-1.061035,-0.006592,1.331787,26.697647
1896,-1.145264,0.936523,1.381592,23.685883,-1.058350,-0.000000,1.340088,26.509413
1564,-1.143555,0.940674,1.382324,23.027060,-1.059326,-0.062744,1.339111,26.603529
1613,-1.146973,0.940674,1.380615,22.980000,-1.057617,-0.071533,1.348633,26.603529
1613,-1.148438,0.937012,1.380859,22.980000,-1.059570,-0.069336,1.324707,26.556471
1986,-1.146729,0.935303,1.386475,22.932941,-1.055908,-0.000977,1.340820,26.603529
1555,-1.147217,0.934326,1.381592,23.074118,-1.048096,-0.009277,1.338135,26.603529
1620,-1.139648,0.934082,1.385254,23.074118,-1.052490,-0.045654,1.332275,26.556471
1789,-1.142822,0.939697,1.386230,23.027060,-1.050049,-0.087158,1.343018,26.509413
1911,-1.145020,0.940918,1.390381,23.121176,-1.060791,-0.070068,1.335205,26.650589
1554,-1.141846,0.940186,1.384521,23.027060,-1.057861,-0.055908,1.336914,26.603529
1677,-1.141846,0.943115,1.386719,23.074118,-1.058594,-0.169434,1.345947,26.603529
1994,-1.144287,0.937500,1.389160,22.980000,-1.062012,-0.061768,1.343262,26.556471
1889,-1.151611,0.938721,1.386719,23.121176,-1.061768,-0.096680,1.341309,26.603529
1551,-1.152588,0.939941,1.391357,23.027060,-1.045898,-0.056152,1.335205,26.603529
1687,-1.145264,0.937744,1.381836,23.027060,-1.057373,-0.026367,1.330811,26.603529
1900,-1.145996,0.935059,1.378906,23.168236,-1.053223,-0.110107,1.336670,26.556471
1653,-1.143311,0.934814,1.378662,22.980000,-1.057129,-0.000000,1.331787,26.650589
1608,-1.146973,0.944580,1.385498,23.027060,-1.062256,-0.000000,1.335693,26.603529
1779,-1.148682,0.933838,1.381592,23.074118,-1.057617,-0.076172,1.333252,26.650589
1969,-1.152832,0.935547,1.381836,23.027060,-1.056641,-0.175781,1.334229,26.556471
1942,-1.151123,0.940918,1.384521,22.980000,-1.057373,-0.037598,1.331299,26.697647
2156,-1.144043,0.941406,1.395508,22.932941,-1.057373,-0.191406,1.334961,26.603529
1878,-1.140625,0.923584,1.383301,23.074118,-1.054688,-0.239014,1.331299,26.509413
2345,-1.137939,0.936279,1.388916,23.168236,-1.059326,-0.001465,1.329590,26.697647
1852,-1.149902,0.935791,1.381592,23.074118,-1.059326,-0.000000,1.335693,26.556471
2619,-1.128662,0.934082,1.383301,23.074118,-1.055664,-0.000000,1.328613,26.650589
1854,-1.147949,0.940430,1.383301,23.074118,-1.062256,-0.000000,1.335449,26.603529
2356,-1.132568,0.932129,1.383545,22.980000,-1.058350,-0.000000,1.329346,26.603529
1968,-1.152588,0.934814,1.383301,23.027060,-1.053223,-0.000000,1.339111,26.603529
2024,-1.145020,0.939453,1.386475,23.027060,-1.064697,-0.000000,1.331543,26.650589
2478,-1.144043,0.942139,1.385498,23.121176,-1.059570,-0.000000,1.321533,26.556471
1840,-1.145264,0.939697,1.382568,23.027060,-1.060059,-0.000000,1.345459,26.603529
1937,-1.147217,0.937500,1.385986,22.980000,-1.054443,-0.000000,1.339111,26.603529
1921,-1.149658,0.937256,1.386475,22.980000,-1.052734,-0.000000,1.336182,26.603529
2483,-1.143799,0.937256,1.382324,23.027060,-1.057861,-0.000000,1.334473,26.650589
1822,-1.141113,0.937988,1.387451,23.027060,-1.057861,-0.000000,1.329346,26.462353
2001,-1.144775,0.940186,1.374512,23.027060,-1.059814,-0.000000,1.337891,26.556471
1853,-1.142578,0.943848,1.380127,23.027060,-1.060303,-0.000000,1.336914,26.697647
2001,-1.143799,0.941650,1.383301,22.980000,-1.057373,-0.000000,1.337646,26.509413
5360,-1.141846,0.935547,1.389648,22.980000,-1.054199,-0.000000,1.342529,26.650589
1701,-1.144043,0.940186,1.377930,23.027060,-1.061279,-0.000000,1.329590,26.509413
10406,-1.142090,0.933350,1.379395,22.980000,-1.067383,-0.000000,1.335693,26.509413
1825,-1.141357,0.936035,1.386475,22.227058,-1.052490,-0.000000,1.330811,26.650589
1655,-1.145264,0.939941,1.383789,23.121176,-1.059326,-0.000000,1.336182,26.556471
2564,-1.146729,0.938721,1.383057,22.980000,-1.054932,-0.000000,1.337646,26.509413
1971,-1.138428,0.940186,1.390625,23.027060,-1.055664,-0.000000,1.334473,26.509413
2860,-1.144775,0.937500,1.383057,23.074118,-1.055908,-0.095947,1.322998,26.603529
1927,-1.145020,0.938965,1.395996,23.074118,-1.062988,-0.109375,1.336670,26.603529
2484,-1.142822,0.939209,1.375244,23.121176,-1.059814,-0.000000,1.341309,26.556471
1852,-1.144043,0.935303,1.392578,23.074118,-1.052979,-0.068359,1.341309,26.462353
2674,-1.144775,0.933594,1.386963,23.074118,-1.060303,-0.000000,1.337158,26.556471
1891,-1.144287,0.935547,1.383301,23.074118,-1.059082,-0.000000,1.321045,26.556471
2041,-1.141357,0.945312,1.391846,23.074118,-1.059814,-0.000000,1.338867,26.556471
2835,-1.146484,0.936035,1.384766,23.121176,-1.061523,-0.055420,1.334473,26.650589
1935,-1.139648,0.940430,1.387939,22.980000,-1.055908,-0.000000,1.343750,26.556471
2435,-1.144775,0.944580,1.387939,23.168236,-1.055664,-0.000000,1.329834,26.603529
1943,-1.141846,0.944336,1.383301,23.027060,-1.061035,-0.000000,1.340576,26.556471
2679,-1.136963,0.937256,1.392334,23.027060,-1.055420,-0.000000,1.343506,26.603529
1827,-1.144775,0.936768,1.387451,23.074118,-1.055176,-0.000000,1.329346,26.509413
1988,-1.148682,0.939209,1.403076,23.027060,-1.065674,-0.000000,1.335693,26.509413
1890,-1.143799,0.933105,1.387207,23.074118,-1.054443,-0.006592,1.335938,26.603529
1859,-1.142090,0.932861,1.385742,23.074118,-1.058105,-0.000000,1.333252,26.650589
2200,-1.144531,0.936035,1.387695,23.074118,-1.061523,-0.000000,1.327393,26.556471
1840,-1.144531,0.945801,1.382568,23.074118,-1.056152,-0.003906,1.328369,26.509413
2551,-1.142334,0.934570,1.380371,23.121176,-1.052246,-0.000000,1.334473,26.509413
1837,-1.145264,0.937988,1.391846,23.074118,-1.057129,-0.000000,1.343018,26.603529
2858,-1.143311,0.939209,1.387695,23.027060,-1.059814,-0.000000,1.343018,26.556471
1847,-1.145264,0.937012,1.390137,23.074118,-1.075684,-0.000000,1.342529,26.556471
2106,-1.140137,0.937256,1.384033,23.027060,-1.062500,-0.000000,1.335938,26.556471
1609,-1.143799,0.941895,1.382080,23.027060,-1.050537,-0.000000,1.337646,26.556471
1915,-1.144043,0.940918,1.384277,23.074118,-1.054688,-0.000000,1.329590,26.556471
1971,-1.146973,0.935303,1.388184,23.027060,-1.061768,-0.015625,1.337158,26.603529
1873,-1.149170,0.938721,1.391602,22.980000,-1.030029,-0.000000,1.337646,26.603529
2441,-1.146973,0.941650,1.393555,23.027060,-1.077881,-0.000000,1.323486,26.603529
1870,-1.147461,0.942383,1.379639,23.168236,-1.069336,-0.028809,1.329590,26.603529
2932,-1.151367,0.937012,1.376465,23.121176,-1.066162,-0.106445,1.339111,26.556471
7139,-1.142334,0.951172,1.387695,22.980000,-1.062500,-0.161865,1.333496,26.603529
1904,-1.145996,0.939209,1.385254,23.121176,-1.052490,-0.134521,1.310547,26.650589
1938,-1.145508,0.938965,1.398193,23.027060,-1.071533,-0.026367,1.351807,26.603529
1861,-1.144043,0.938965,1.373047,23.027060,-1.053467,-0.057617,1.326660,26.509413
1544,-1.146729,0.939453,1.393311,23.027060,-1.049316,-0.010010,1.323730,26.603529
1631,-1.142578,0.932373,1.382812,23.121176,-1.060547,-0.096191,1.331543,26.556471
2068,-1.153564,0.945801,1.382812,22.980000,-1.047852,-0.182129,1.317627,26.556471
2696,-1.141846,0.935303,1.390137,22.980000,-1.061523,-0.052002,1.337158,26.462353
1522,-1.148438,0.936768,1.388184,23.027060,-1.054443,-0.141602,1.336670,26.556471
1689,-1.145020,0.937256,1.393799,22.885883,-1.057373,-0.000000,1.335449,26.556471
2048,-1.145508,0.941406,1.385254,22.980000,-1.058594,-0.070312,1.325195,26.603529
1602,-1.148682,0.937256,1.380127,23.027060,-1.062012,-0.253662,1.333740,26.462353
1671,-1.143799,0.939941,1.387939,23.027060,-1.061523,-0.188721,1.343750,26.509413
1899,-1.139160,0.935547,1.381348,23.027060,-1.056641,-0.227539,1.340820,26.462353
2309,-1.144531,0.936279,1.385254,23.027060,-1.059082,-0.268799,1.331543,26.462353
9553,-1.138672,0.934814,1.387207,23.074118,-1.062988,-0.238037,1.335693,26.603529
2582,-1.146729,0.937988,1.391602,23.074118,-1.058838,-0.307861,1.334473,26.509413
1723,-1.139893,0.940674,1.389648,23.027060,-1.062256,-0.135254,1.333252,26.556471
1863,-1.140869,0.932129,1.380127,22.980000,-1.055176,-0.129883,1.344971,26.556471
1851,-1.143799,0.936279,1.391357,23.074118,-1.055420,-0.119141,1.335938,26.462353
1647,-1.143555,0.933105,1.380371,23.121176,-1.060547,-0.086426,1.341553,26.556471
1967,-1.139160,0.953125,1.391357,22.980000,-1.059814,-0.085449,1.336670,26.556471
